hs_code,code_format,description,duty_rate,efta,sg,usa,chapter,heading
841459100001,84.14.59.10.00.01, مراوح ترتكز علي األرض أو السطح ذات محرك كهربائي مندمج بها تتجاوز قدرته واط125,,,,,84,84.14
841459100002,84.14.59.10.00.02, واط125 مراوح جدران ذات محرك كهربائي مندمج بها تتجاوز قدرته,,,,,84,84.14
841459100003,84.14.59.10.00.03, واط125 مراوح نوافذ ذات محرك كهربائي مندمج بها تتجاوز قدرته,,,,,84,84.14
841459100004,84.14.59.10.00.04, واط125 مراوح اسقف ذات محرك كهربائي مندمج بها تتجاوز قدرته,,,,,84,84.14
841459100005,84.14.59.10.00.05, واط125 غيرها من مراوح ذات محرك كهربائي مندمج بها تتجاوز قدرته,,,,,84,84.14
841459109999,84.14.59.10.99.99, 87 مراوح للمركبات الداخلة في الفصل- - 84 مراوح لآلالت والمعدات الداخلة في الفصل- - : غيرها- - مراوح تنظيم الضغط- - - غيرها من مراوح- - - -,,,,,84,84.14
841459200000,84.14.59.20.00.00, سم120 أغطية ال يتجاوز مقاس أكبر جانب أفقي لها-,,,,,84,84.14
841459300000,84.14.59.30.00.00, سم120 أغطية ال يتجاوز مقاس أكبر جانب أفقي لها-,,,,,84,84.14
841460000000,84.14.60.00.00.00, خزائن بيولوجية مأمونة مانعة لتسرب الغاز: غيرها هوايات عادم الدخان- - هوايات العادم الطبيعي- - غيرها من مضخات ومضاغط الهواء- - أجزاء-,,,,,84,84.14
841470000000,84.14.70.00.00.00,,,,,,84,84.14
841459910000,84.14.59.91.00.00,,,,,,84,84.14
841459990000,84.14.59.99.00.00,,,,,,84,84.14
841480100000,84.14.80.10.00.00,,,,,,84,84.14
841480300000,84.14.80.30.00.00,,,,,,84,84.14
841480900000,84.14.80.90.00.00, محتوية على مروحة تدار بمحرك وتجهيزات لتعديل،آالت وأجهزة تكييف الهواء,,,,,84,84.14
841490000000,84.14.90.00.00.00, محتوية على مروحة تدار بمحرك وتجهيزات لتعديل،آالت وأجهزة تكييف الهواء . بما في ذلك اآلالت التي اليمكن تنظيم الرطوبة فيها على حدة،الحرارة والرطوبة,,,,,84,84.14
841510100001,84.15.10.10.00.01, . ألف وحدة حرارية أو أقل70 غيرها من أجهزة تكييف الهواء سعتها,,,,,84,84.15
841510109999,84.15.10.10.99.99, : ألف وحدة حرارية70 أجهزة تكييف هواء سعتها اكبر من- ألف وحدة حرارية70 أجهزة تكييف هواء تعمل بغاز (فريون) سعتها اكبر من,,,,,84,84.15
841510200001,84.15.10.20.00.01, ألف وحدة حرارية70 غيرها من أجهزة تكييف الهواء سعتها اكبر من,,,,,84,84.15
841510209999,84.15.10.20.99.99, من النوع المستعمل للركاب في السيارات: غيرها-,,,,,84,84.15
841520000000,84.15.20.00.00.00, متضمنة وحدة تبريد وصمام لعكس دورة التبريد أو التدفئة (مضخات حرارة- : )قابلة للعكس : أجهزة تكييف مركزية- - أجهزة تكييف مركزية تعمل بغاز (فريون) متضمنة وحدة تبريد وصمام لعكس دورة,,,,,84,84.15
841581200001,84.15.81.20.00.01, غيرها من أجهزة تكييف مركزية متضمنة وحدة تبريد وصمام لعكس دورة التبريد أو )التدفئة ( مضخات حرارة قابلة للعكس,,,,,84,84.15
841581209999,84.15.81.20.99.99, : غيرها- - أجهزة تكييف أخر تعمل بغاز (فريون) متضمنة وحدة تبريد وصمام لعكس دورة )التبريد أو التدفئة ( مضخات حرارة قابلة للعكس,,,,,84,84.15
841581900001,84.15.81.90.00.01, غيرها من أجهزة تكييف متضمنة وحدة تبريد وصمام لعكس دورة التبريد أو التدفئة )( مضخات حرارة قابلة للعكس,,,,,84,84.15
841581909999,84.15.81.90.99.99," - - Other, incorporating a refrigerating unit : - - - Central air conditioning machines :",,,,,84,84.15
841582200001,84.15.82.20.00.01, other Central air conditioning machines incorporating a refrigerating unit,,,,,84,84.15
841582209999,84.15.82.20.99.99, : غيرها- - أجهزة تكييف اخر تعمل بغاز (فريون) متضمنة وحدة تبريد,,,,,84,84.15
841582900001,84.15.82.90.00.01, غيرها من أجهزة تكييف متضمنة وحدة تبريد,,,,,84,84.15
841582909999,84.15.82.90.99.99, : غير متضمنة وحدة تبريد- : أجهزة تكييف مركزية- - -,,,,,84,84.15
841583200001,84.15.83.20.00.01, A,,,,,84,84.15
841583209999,84.15.83.20.99.99, - - - Other : other Central air conditioning machines powered,,,,,84,84.15
841583900001,84.15.83.90.00.01, غيرها من أجهزة تكييف غير متضمنة وحدة تبريد,,,,,84,84.15
841583909999,84.15.83.90.99.99, أجزاء-,,,,,84,84.15
841590000000,84.15.90.00.00.00, أجهزة إشعال لألفران التي تعمل بالوقود السائل أو بالوقود الصلب المسحوق أو . بما فيها أجزائها اآللية ومفرغات الرماد وما يماثلها،بالغاز؛ مواقد آلية,,,,,84,84.15
841610000000,84.16.10.00.00.00, لألفران بما فيها أجهزة اإلشعال المجمعة، أجهزة إشعال أخر-,,,,,84,84.16
841620000000,84.16.20.00.00.00, مواقد آلية بما فيها أجزائها اآللية ومفرغات الرماد وما يماثلها-,,,,,84,84.16
841630000000,84.16.30.00.00.00, أجزاء بما فيها المرمدات (أفران لحرق القمامة، أفران للصناعة أو للمختبرات . غير الكهربائية، )والمخلفات,,,,,84,84.16
841690000000,84.16.90.00.00.00, 84.17 أفران للتحميص أو للصهر أو لغيرها من المعالجة الحرارية لخامات المعادن أو: ثاني كبريتات الحديد (بيريت) أو المعادن,,,,,84,84.16
841710000001,84.17.10.00.00.01,,,,,,84,84.17
841710000002,84.17.10.00.00.02,,,,,,84,84.17
841710009999,84.17.10.00.99.99,,,,,,84,84.17
841720000000,84.17.20.00.00.00, : األفران الدوارة لتحضير األسمنت واألفران الخالطة لتحضير الجبس- - األفران الدوارة غير الكهربائية لتحضير االسمنت,,,,,84,84.17
841780100000,84.17.80.10.00.00, : األفران الدوارة لتحضير األسمنت واألفران الخالطة لتحضير الجبس- - األفران الدوارة غير الكهربائية لتحضير االسمنت,,,,,84,84.17
841780200001,84.17.80.20.00.01, األفران الخالطة غير الكهربائية لتحضير الجبس,,,,,84,84.17
841780200002,84.17.80.20.00.02, : أفران لصنع الخزف وأفران للطالء بالميناء- - افران غير كهربائية لصنع الخزف افران غير كهربائية للطالء بالميناء,,,,,84,84.17
841780300001,84.17.80.30.00.01,,,,,,84,84.17
841780300002,84.17.80.30.00.02,,,,,,84,84.17
841780400000,84.17.80.40.00.00,,,,,,84,84.17
841780900000,84.17.80.90.00.00," Refrigerators, freezers and other refrigerating",,,,,84,84.17
841790000000,84.17.90.00.00.00," Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat",,,,,84,84.17
841869400001,84.18.69.40.00.01, لتر900 غرف تجميد تتجاوز سعتها أجهزة تصنيع مكعبات الثلج- - : غيرها- - لتر800 مجمدات بشكل صناديق أفقية تتجاوز سعتها,,,,,84,84.15
841869400002,84.18.69.40.00.02, أجهزة تبريد وتجميد لغرف التبريد في المستودعات,,,,,84,84.15
841869500000,84.18.69.50.00.00, أجهزة تبريد وتجميد لغرف التبريد في المستودعات,,,,,84,84.15
841869900003,84.18.69.90.00.03, ثالجات بنوك الدم ومجمدات البآلزما وحدات الشيلر الغراض التكييف والثالجات,,,,,84,84.15
841869900004,84.18.69.90.00.04, Freezing rooms of a capacity exceeding 900 L,,,,,84,84.15
841869900005,84.18.69.90.00.05, Freezing rooms of a capacity exceeding 900 L - - - Ice-cubes making machines,,,,,84,84.15
841810000000,84.18.10.00.00.00, : ثالجات من النوع المنزلي تعمل بالضغط- غيرها- -,,,,,84,84.18
841821000000,84.18.21.00.00.00, لتر800 ال تتجاوز سعتها، مجمدات بشكل صناديق أفقية-,,,,,84,84.18
841829000000,84.18.29.00.00.00, لتر800 ال تتجاوز سعتها، مجمدات بشكل صناديق أفقية-,,,,,84,84.18
841830000000,84.18.30.00.00.00, لتر900 ال تتجاوز سعتها، مجمدات بشكل صناديق رأسية-,,,,,84,84.18
841840000000,84.18.40.00.00.00, ) أثاث أخر (صناديق وخزائن وكونترات عرض وواجهات عرض وما يماثلها: للحفظ والعرض مشتملة على أجهزة تبريد أو تجميد صناديق مشتملة علي أجهزة تبريد,,,,,84,84.18
841850000001,84.18.50.00.00.01,,,,,,84,84.18
841850000002,84.18.50.00.00.02,,,,,,84,84.18
841850000003,84.18.50.00.00.03,,,,,,84,84.18
841850000004,84.18.50.00.00.04,,,,,,84,84.18
841850000005,84.18.50.00.00.05,,,,,,84,84.18
841850000006,84.18.50.00.00.06,,,,,,84,84.18
841850000007,84.18.50.00.00.07,,,,,,84,84.18
841850000008,84.18.50.00.00.08, : معدات وآالت وأجهزة تبريد أو تجميد أخر؛ مضخات حرارية84.15 مضخات حرارية عدا أجهزة تكييف الهواء الداخلة في البند- -,,,,,84,84.18
841850009999,84.18.50.00.99.99, : معدات وآالت وأجهزة تبريد أو تجميد أخر؛ مضخات حرارية84.15 مضخات حرارية عدا أجهزة تكييف الهواء الداخلة في البند- -,,,,,84,84.18
841861000000,84.18.61.00.00.00, : غيرها- برادات لمياه الشرب- - أجهزة لصنع البوظة- - أجهزة تبريد المشروبات- - -,,,,,84,84.15
841869100000,84.18.69.10.00.00,,,,,,84,84.15
841869200000,84.18.69.20.00.00, : لتر900 غرف تبريد أو تجميد تتجاوز سعتها- - -,,,,,84,84.15
841869300000,84.18.69.30.00.00, : لتر900 غرف تبريد أو تجميد تتجاوز سعتها- - -,,,,,84,84.15
841869900001,84.18.69.90.00.01, A,,,,,84,84.15
841869900002,84.18.69.90.00.02, A,,,,,84,84.15
841869909999,84.18.69.90.99.99, أثاث مصمم إلحتواء أجهزة التبريد أو التجميد- -,,,,,84,85.14
841891000000,84.18.91.00.00.00, : غيرها- وحدات إحداث البرودة تعمل بالضغط- - غيرها- - -,,,,,84,85.14
841899100000,84.18.99.10.00.00, وإن كانت تسخن بالكهرباء (باستثناء األفران،آالت أو أجهزة أو معدات للمختبرات,,,,,84,85.14
841899900000,84.18.99.90.00.00, وإن كانت تسخن بالكهرباء (باستثناء األفران،آالت أو أجهزة أو معدات للمختبرات ، لمعالجة المواد بتغير الحرارة مثل،)85.14 واألجهزة األخرى الداخلة في البند,,,,,84,85.14
841981000001,84.19.81.00.00.01, A,,,,,84,84.19
841981000002,84.19.81.00.00.02, A,,,,,84,84.19
841981000003,84.19.81.00.00.03, A,,,,,84,84.19
841989000000,84.19.89.00.00.00, A,,,,,84,84.19
841990000001,84.19.90.00.00.01, A,,,,,84,84.19
841990009999,84.19.90.00.99.99, A,,,,,84,84.19
841911000000,84.19.11.00.00.00,,,,,,84,84.19
841912000000,84.19.12.00.00.00,,,,,,84,84.19
841919000000,84.19.19.00.00.00, وحدات التجفيف بالتجميد وأجهزة التجفيف بالرش، أجهزة التجفيف بالتجميد- -,,,,,84,84.19
841920000000,84.19.20.00.00.00, وحدات التجفيف بالتجميد وأجهزة التجفيف بالرش، أجهزة التجفيف بالتجميد- -,,,,,84,84.19
841933000000,84.19.33.00.00.00, للمنتجات الزراعية، غيرها- -,,,,,84,84.19
841934000000,84.19.34.00.00.00, للورق أو الورق المقوى، لعجائن الورق، للخشب، غيرها- -,,,,,84,84.19
841935000000,84.19.35.00.00.00, غيرها- أجهزة تقطير أو إعادة التقطير وحدات مبادالت حرارية آالت وأجهزة تسييل الهواء أو الغازات األخر: أخر، آالت وأجهزة ومعدات-,,,,,84,84.19
841939000000,84.19.39.00.00.00,,,,,,84,84.19
841940000000,84.19.40.00.00.00,,,,,,84,84.19
841950000000,84.19.50.00.00.00, : لصناعة المشروبات الساخنة أو لطهي أو لتسخين األغذية- -,,,,,84,84.19
841960000000,84.19.60.00.00.00, : لصناعة المشروبات الساخنة أو لطهي أو لتسخين األغذية- -,,,,,84,84.19
842010000001,84.20.10.00.00.01,,,,,,84,84.19
842010000002,84.20.10.00.00.02,,,,,,84,84.19
842010000003,84.20.10.00.00.03,,,,,,84,84.19
842010000004,84.20.10.00.00.04,,,,,,84,84.19
842010000005,84.20.10.00.00.05,,,,,,84,84.19
842010000006,84.20.10.00.00.06,,,,,,84,84.19
842010000007,84.20.10.00.00.07,,,,,,84,84.19
842010000008,84.20.10.00.00.08,,,,,,84,84.19
842010000009,84.20.10.00.00.09, غيرها من االت صقل وترقيق عدا ما كان منها للمعادن أوالزجاج,,,,,84,84.19
842010000010,84.20.10.00.00.10, غيرها من االت صقل وترقيق عدا ما كان منها للمعادن أوالزجاج,,,,,84,84.19
842010009999,84.20.10.00.99.99, : أجزاء إسطوانات- غيرها- -,,,,,84,84.19
842091000000,84.20.91.00.00.00," - Centrifuges, including centrifugal dryers :",,,,,84,84.19
842099000000,84.20.99.00.00.00," - Centrifuges, including centrifugal dryers : A",,,,,84,84.19
842111000000,84.21.11.00.00.00, كلج25 أجهزة تجفيف البياضات واأللبسة بسعة التزيد عن,,,,,84,84.21
842112000001,84.21.12.00.00.01, كلج25 أجهزة تجفيف البياضات واأللبسة بسعة تزيد عن,,,,,84,84.21
842112000002,84.21.12.00.00.02, : غيرها- أجهزة التجفيف بالطرد المركزي للمغاسل و المصابغ أجهزة التجفيف بالطرد المركزي لمطاحن الحبوب,,,,,84,84.21
842119000001,84.21.19.00.00.01,,,,,,84,84.21
842119000002,84.21.19.00.00.02, أجهزة التجفيف بالطرد المركزي لنزع المواد الشمعية او الماء من المنتجات البترولية,,,,,84,84.21
842119000003,84.21.19.00.00.03, أجهزة التجفيف بالطرد المركزي لنزع المواد الشمعية او الماء من المنتجات البترولية,,,,,84,84.21
842119000004,84.21.19.00.00.04, أجهزة الطرد المركزى لفصل البالزما عن الدم أجهزة إستخراج العسل بالطرد المركزى,,,,,84,84.21
842119000005,84.21.19.00.00.05, بما فيها األجهزة األخر للتجفيف بالطرد المركزي، أجهزة طرد مركزي,,,,,84,84.21
842119000006,84.21.19.00.00.06, بما فيها األجهزة األخر للتجفيف بالطرد المركزي، أجهزة طرد مركزي,,,,,84,84.21
842119009999,84.21.19.00.99.99, : آالت وأجهزة ترشيح أو تنقية السوائل: لترشيح أو تنقية المياه- : لالستعمال المنزلي- - آالت وأجهزة كهربائية لترشيح أو تنقية المياه لالستعمال المنزلي,,,,,84,84.21
842121100001,84.21.21.10.00.01, آالت وأجهزة غير كهربائية لترشيح أو تنقية المياه لالستعمال المنزلي,,,,,84,84.21
842121109999,84.21.21.10.99.99, : غيرها- - غيرها من آالت وأجهزة كهربائية لترشيح أو تنقية المياه لالستعمال غير المنزلي,,,,,84,84.21
842121900001,84.21.21.90.00.01, غيرها من آالت وأجهزة غير كهربائية لترشيح أو تنقية المياه لالستعمال غير المنزلي,,,,,84,84.21
842121909999,84.21.21.90.99.99, لترشيح أو تنقية المشروبات عدا المياه- -,,,,,84,84.21
842122000000,84.21.22.00.00.00, : لترشيح الزيوت المعدنية والوقود في المحركات ذات اإلحتراق الداخلي- آالت وأجهزة لترشيح الزيوت المعدنية آالت وأجهزة لترشيح الوقود,,,,,84,84.21
842123000001,84.21.23.00.00.01,,,,,,84,84.21
842123000002,84.21.23.00.00.02, A,,,,,84,84.21
842129100000,84.21.29.10.00.00, A,,,,,84,84.21
842129900000,84.21.29.90.00.00, : آالت وأجهزة ترشيح أو تنقية الغازات-,,,,,84,84.21
842131000000,84.21.31.00.00.00, A,,,,,84,84.21
842132000000,84.21.32.00.00.00, A,,,,,84,84.21
842220000000,84.22.20.00.00.00, آالت وأجهزة للتعبئة أو الغلق أو السد أو للصق الرقاع على القناني أو العلب أو آالت إلحكام غلق القناني والمرطبات، الصناديق أو األكياس أو األوعية األخر : واألنابيب واألوعية المماثلة بالكبسوالت ؛ أجهزة إلضافة الغازات للمشروبات,,,,,84,84.22
842230100000,84.22.30.10.00.00, أجهزة إلضافة الغازات للمشروبات- - -,,,,,84,84.22
842230200000,84.22.30.20.00.00, آالت إلحكام غلق القناني والبرطمانات واألنابيب واألوعية المماثلة بالكبسوالت- - -,,,,,84,84.22
842230300000,84.22.30.30.00.00, آالت وأجهزة أخر لتغليف وحزم البضائع بما فيها ىالت وأجهزة الحزم باالنكماشالحراري للدائن أجزاء-,,,,,84,84.22
842199009999,84.21.99.00.99.99,,,,,,84,84.22
842211000000,84.22.11.00.00.00," - Personal weighing machines, including baby",,,,,84,84.22
842219000000,84.22.19.00.00.00," - Personal weighing machines, including baby scales: household scales :",,,,,84,84.22
842199000001,84.21.99.00.00.01, : أجهزة لغسل األواني من النوع المنزلي- غيرها- -,,,,,84,84.22
842191000000,84.21.91.00.00.00, آالت لغسل األواني؛ آالت لتنظيف أو تجفيف القناني أو األوعية األخر؛ آالت وأجهزة لتعبئة أولغلق أولسد أولصق الرقاع على القناني أوالعلب أو الصناديق أواألكياس أو,,,,,84,84.22
842139000001,84.21.39.00.00.01,,,,,,84,84.22
842139000002,84.21.39.00.00.02,,,,,,84,84.22
842139009999,84.21.39.00.99.99,,,,,,84,84.22
842240000000,84.22.40.00.00.00, 84.23,,,,,84,84.22
842290000000,84.22.90.00.00.00, 84.23,,,,,84,84.22
842310000001,84.23.10.00.00.01,,,,,,84,84.23
842310000002,84.23.10.00.00.02, أجهزة طبية لوزن االشخاص تعمل بوضع النقود,,,,,84,84.23
842310000003,84.23.10.00.00.03, أجهزة طبية لوزن االشخاص تعمل بوضع النقود,,,,,84,84.23
842310000004,84.23.10.00.00.04, أجهزة طبية لوزن االشخاص بما في ذلك موازين االطفال,,,,,84,84.23
842310000006,84.23.10.00.00.06, أجهزة للوزن المستمر للبضائع المنقولة على سيور ناقلة-,,,,,84,84.23
842320000000,84.23.20.00.00.00, أجهزة لوزن الكميات الثابتة وأجهزة وزن لوضع المواد في أكياس أوعبوات بوزن بما في ذلك موازين المعايرة،محدد,,,,,84,84.23
842330000000,84.23.30.00.00.00, : أجهزة وزن أخر كلغ30 ذات قدرة وزن ال تتجاوز- -,,,,,84,84.23
842381000000,84.23.81.00.00.00, كلغ5000 كلغ وال تتجاوز30 ذات قدرة وزن تتجاوز- -,,,,,84,84.23
842382000000,84.23.82.00.00.00, غيرها- -,,,,,84,84.23
842389000000,84.23.89.00.00.00, صنجات (عيارات) لجميع الموازين ؛ أجزاء أجهزة وزن-,,,,,84,84.23
842390000000,84.23.90.00.00.00, أجهزة آلية (وإن كانت تدار باليد) لرش أو نثر أو نفث السوائل أو المساحيق؛ وإن كانت معبأة؛ مسدسات رش وأجهزة مماثلة؛ آالت،أجهزة إطفاء الحرائق,,,,,84,84.23
842410100000,84.24.10.10.00.00, غيرها من اآلت وأجهزة وأنظمة أطفاء حرائق معبأة بمواد أخرى- - - -,,,,,84,84.24
842410290000,84.24.10.29.00.00,,,,,,84,84.24
842410210000,84.24.10.21.00.00, : مسدسات رش وأجهزة مماثلة مسدسات رش مواد البناء وإن كانت بمحرك كهربائي- - -,,,,,84,84.24
842410220000,84.24.10.22.00.00, : مسدسات رش وأجهزة مماثلة مسدسات رش مواد البناء وإن كانت بمحرك كهربائي- - -,,,,,84,84.24
842420100000,84.24.20.10.00.00, غيرها- - -,,,,,84,84.24
842420900000,84.24.20.90.00.00, آالت وأجهزة نفث البخار أو قذف الرمال وآالت وأجهزة مماثلة للرش بالنفث-,,,,,84,84.24
842430000000,84.24.30.00.00.00, : أجهزة رش للزراعة أو البستنة: أجهزة رش محمولة- أجهزة رش المبيدات الحشرية- - غيرها- - : غيرها- أجهزة رش المبيدات الحشرية- - غيرها- - : أجهزة أخر: للزراعة أو البستنة- أنظمة الري الكاملة بجميع أنواعها- - -,,,,,84,84.24
842441100000,84.24.41.10.00.00,,,,,,84,84.24
842441900000,84.24.41.90.00.00,,,,,,84,84.24
842449100000,84.24.49.10.00.00,,,,,,84,84.24
842449900000,84.24.49.90.00.00,,,,,,84,84.24
842482100000,84.24.82.10.00.00, أجهزة نثر الماء المستخدمة في ري الحشائش- - -,,,,,84,84.24
842482300000,84.24.82.30.00.00, غيرها- - -,,,,,84,84.24
842482900000,84.24.82.90.00.00, غيرها- : أجزاء-,,,,,84,84.24
842489000000,84.24.89.00.00.00, 96.16 رؤوس بالستيكية لنفث السوائل بالضغط المتكررعدا الداخلة في البند- - -,,,,,84,84.24
842490100000,84.24.90.10.00.00, 84 24 82 10 أجزاء ألنظمة الري الواردة بالبند الفرعي- - -,,,,,84,96.16
842490200000,84.24.90.20.00.00, : غيرها- - أجزاء طفايات الحريق- - - مرشات الحرائق وملحقاتها- - - -,,,,,84,96.16
842490910000,84.24.90.91.00.00, A,,,,,84,96.16
842490920000,84.24.90.92.00.00, A,,,,,84,96.16
842490930000,84.24.90.93.00.00, A,,,,,84,96.16
842490990000,84.24.90.99.00.00, - Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles :,,,,,84,96.16
842511000000,84.25.11.00.00.00, روافع ذات اسطوانات افقية ( ونشات ) تعمل بمحرك كهربائي,,,,,84,96.16
842519000000,84.25.19.00.00.00, روافع ذات اسطوانات افقية ( ونشات ) تعمل بمحرك كهربائي,,,,,84,96.16
842531000001,84.25.31.00.00.01, A,,,,,84,96.16
842531000002,84.25.31.00.00.02, غيرها- -,,,,,84,84.25
842539000000,84.25.39.00.00.00, : روافع (عفريتات)؛ روافع من األنواع المستعملة في رفع السيارات) أجهزة رفع ثابتة من األنواع المستعملة في المرائب (كراجات- -,,,,,84,84.25
842541000000,84.25.41.00.00.00," هيدروليكية، روافع (عفريتات) وآالت رفع أخر- غيرها- بما فيها الروافع المتحركة على،""روافع ذات أذرع للسفن (دركات)؛ روافع ""كرين ،""كابالت معلقة؛ جسور رافعة متحركة وهياكل رفع وتنضيد متحركة ""على إطارات",,,,,84,84.25
842542000000,84.25.42.00.00.00, 84.26,,,,,84,84.25
842549000000,84.25.49.00.00.00," 84.26 جسور رفع متحركة وروافع متحركة على جسور وهياكل رفع وتنضيد متحركة: """"على إطارات"" وحامالت رافعة للتنضيد متحركة ""على إطارات",,,,,84,84.25
842611000000,84.26.11.00.00.00,,,,,,84,84.26
842612000000,84.26.12.00.00.00,,,,,,84,84.26
842619000000,84.26.19.00.00.00,,,,,,84,84.26
842620000000,84.26.20.00.00.00,,,,,,84,84.26
842630000000,84.26.30.00.00.00,,,,,,84,84.26
842641000000,84.26.41.00.00.00,,,,,,84,84.26
842649000000,84.26.49.00.00.00, 84.27,,,,,84,84.26
842691000000,84.26.91.00.00.00, 84.27,,,,,84,84.26
842699000000,84.26.99.00.00.00, 84.27,,,,,84,84.26
842710000001,84.27.10.00.00.01,,,,,,84,84.27
842710009999,84.27.10.00.99.99,,,,,,84,84.27
842720000001,84.27.20.00.00.01, 84.28,,,,,84,84.27
842720009999,84.27.20.00.99.99, 84.28,,,,,84,84.27
842790000000,84.27.90.00.00.00, 84.28,,,,,84,84.27
842810100000,84.28.10.10.00.00,,,,,,84,84.28
842810200000,84.28.10.20.00.00,,,,,,84,84.28
842810300000,84.28.10.30.00.00,,,,,,84,84.28
842810400000,84.28.10.40.00.00,,,,,,84,84.28
842810900000,84.28.10.90.00.00,,,,,,84,84.28
842820000000,84.28.20.00.00.00,,,,,,84,84.28
842831000000,84.28.31.00.00.00,,,,,,84,84.28
842832000000,84.28.32.00.00.00,,,,,,84,84.28
842833000000,84.28.33.00.00.00,,,,,,84,84.28
842839000000,84.28.39.00.00.00,,,,,,84,84.28
842840000001,84.28.40.00.00.01,,,,,,84,84.28
842840000002,84.28.40.00.00.02,,,,,,84,84.28
842860000000,84.28.60.00.00.00,,,,,,84,84.28
842870000000,84.28.70.00.00.00,,,,,,84,84.28
842890100000,84.28.90.10.00.00,,,,,,84,84.28
842890200000,84.28.90.20.00.00,,,,,,84,84.28
842890300000,84.28.90.30.00.00, 84.29,,,,,84,84.28
842890900000,84.28.90.90.00.00, 84.29,,,,,84,84.28
842911000000,84.29.11.00.00.00,,,,,,84,84.29
842919000000,84.29.19.00.00.00,,,,,,84,84.29
842920000000,84.29.20.00.00.00,,,,,,84,84.29
842930000000,84.29.30.00.00.00,,,,,,84,84.29
842940000001,84.29.40.00.00.01, A,,,,,84,84.29
842940000002,84.29.40.00.00.02, A,,,,,84,84.29
842959000000,84.29.59.00.00.00, آالت وأجهزة أخر للتحريك أو التمهيد أو التسوية أو الكشط أو الحفر أو الدك أو الرص أوالتنقيب أو استخراج التربة أو المعادن أو خامات المعادن؛ آالت غرز أو,,,,,84,84.28
842952000000,84.29.52.00.00.00, غيرها- -,,,,,84,84.28
842951000000,84.29.51.00.00.00, - Coal or rock cutters and tunnelling machinery :,,,,,84,84.28
843010000000,84.30.10.00.00.00,,,,,,84,84.30
843020000000,84.30.20.00.00.00,,,,,,84,84.30
843031100000,84.30.31.10.00.00,,,,,,84,84.30
843031200000,84.30.31.20.00.00,,,,,,84,84.30
843039100000,84.30.39.10.00.00,,,,,,84,84.30
843039200000,84.30.39.20.00.00,,,,,,84,84.30
843041000000,84.30.41.00.00.00,,,,,,84,84.30
843049000000,84.30.49.00.00.00,,,,,,84,84.30
843050000000,84.30.50.00.00.00, منصات ثابتة للحفر والتنقيب واستخراج النفط والغاز- - -,,,,,84,84.30
843061000000,84.30.61.00.00.00, منصات ثابتة للحفر والتنقيب واستخراج النفط والغاز- - -,,,,,84,84.30
843069100000,84.30.69.10.00.00, غير ذاتية الدفع، آالت وأجهزة أخر- - -,,,,,84,84.30
843069900000,84.30.69.90.00.00, أجزاء معدة حصرا ً أو بصورة رئيسية لالستعمال مع اآلالت واألجهزة الداخلة في .84.30 لغاية84.25 البنود,,,,,84,84.30
843110000001,84.31.10.00.00.01,,,,,,84,84.31
843110000002,84.31.10.00.00.02,,,,,,84,84.31
843110000003,84.31.10.00.00.03,,,,,,84,84.31
843110009999,84.31.10.00.99.99,,,,,,84,84.31
843120000001,84.31.20.00.00.01,,,,,,84,84.31
843120000002,84.31.20.00.00.02,,,,,,84,84.31
843120000003,84.31.20.00.00.03, : أجزاء معدة حصرا ً لالستعمال مع المصاعد أو الروافع ذات القواديس- - أجزاء مقاومة للحريق معدة حصرا ً لالستعمال مع المصاعد أو الروافع ذات القواديس,,,,,84,84.31
843120009999,84.31.20.00.99.99, : أجزاء معدة حصرا ً لالستعمال مع المصاعد أو الروافع ذات القواديس- - أجزاء مقاومة للحريق معدة حصرا ً لالستعمال مع المصاعد أو الروافع ذات القواديس,,,,,84,84.31
843131100001,84.31.31.10.00.01, غيرها من أجزاء معدة حصراً لالستعمال مع المصاعد أو الروافع ذات القواديس,,,,,84,84.31
843131109999,84.31.31.10.99.99, : أجزاء معدة حصرا ً لالستعمال مع الساللم اآللية- - أجزاء مقاومة للحريق معدة حصرا ً لالستعمال مع الساللم اآللية,,,,,84,84.31
843131200001,84.31.31.20.00.01, غيرها من أجزاء معدة حصرا ً لالستعمال مع الساللم اآللية : غيرها- للممرات المتحركة,,,,,84,84.31
843131209999,84.31.31.20.99.99," - Of machinery of heading 84.26, 84.29 or 84.30 :",,,,,84,84.31
843139000001,84.31.39.00.00.01,,,,,,84,84.30
843139000002,84.31.39.00.00.02,,,,,,84,84.30
843139009999,84.31.39.00.99.99,,,,,,84,84.30
843141000001,84.31.41.00.00.01,,,,,,84,84.30
843141000002,84.31.41.00.00.02,,,,,,84,84.30
843141000003,84.31.41.00.00.03,,,,,,84,84.30
843141000004,84.31.41.00.00.04,,,,,,84,84.30
843142000000,84.31.42.00.00.00,,,,,,84,84.30
843143100000,84.31.43.10.00.00,,,,,,84,84.30
843143900000,84.31.43.90.00.00, آالت وأجهزة مما يستعمل في الزراعة أو البساتين أو الغابات لتحضير أو فالحة,,,,,84,84.30
843149000000,84.31.49.00.00.00, آالت وأجهزة مما يستعمل في الزراعة أو البساتين أو الغابات لتحضير أو فالحة . التربة؛ محادل المروج أو المالعب الرياضية,,,,,84,84.30
